UDISE Code,School Name,District,Block,State,Management,Category,PIN Code
09451510703,LATE. PREM PRAKASH SINGH U.M.V.,PRAYAGRAJ,BANPURVA PARTI PUR,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,223503
09451510202,SHIV PREM VIDHYA MANDIR,PRAYAGRAJ,BANPURWA SARAIPEETHA,Uttar Pradesh,Private Unaided (Recognized),Primary,221502
09452210102,SANA CONVENT SCHOOL,PRAYAGRAJ,POORA MANOHAR DAS,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211016
09450806413,URMILA DEVI U.M.V.,PRAYAGRAJ,JUSHI,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,221503
09450807302,M.P. BIRLA SHIKSHA BHAWAN I.C. CHHATNAG JHUNSI,PRAYAGRAJ,CHAT NAG,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,211019
09450806501,R.S.Y. U.M.V. HAVELIYA JHUSHI,PRAYAGRAJ,HAWELIYA,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,221507
09451401504,PS BARWA,PRAYAGRAJ,BHAGAWAT PUR,Uttar Pradesh,Department of Education,Primary,211015
09452209424,ARYA BASIC J.H.S.,PRAYAGRAJ,RAJ ROOP PUR,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211008
09452203002,SHASTRI SMARK BALIKA J.H.S.,PRAYAGRAJ,UNCHA MANDI,Uttar Pradesh,Government Aided,Primary with Upper Primary,211201
09451404104,MODERN PUBLIC INTER COLLEGE,PRAYAGRAJ,DEW GHAT..,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211012
09452209422,R.A. BASIC J.H.S. RAJ ROOP PUR,PRAYAGRAJ,RAJ ROOP PUR,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,211210
09451100601,PS MOUNUDDIN PUR,PRAYAGRAJ,MOUNUDDIN PUR,Uttar Pradesh,Department of Education,Primary,221505
09452211109,SHRI HANUMAT SANSKRIT U.M.V.,PRAYAGRAJ,RAM BAGH,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211002
09452212105,MADARSA ANWARULULOOM,PRAYAGRAJ,BAHADUR GANJ,Uttar Pradesh,Madarsa recognized (by Wakf board/Madarsa Board),Primary with Upper Primary,211006
09452212106,MADARSA ANWARUL ULOOM NISWAN,PRAYAGRAJ,BAHADUR GANJ,Uttar Pradesh,Madarsa recognized (by Wakf board/Madarsa Board),Primary with Upper Primary,211006
09452212102,NOOR JANHA BALIKA VIDHALAYA,PRAYAGRAJ,BAHADUR GANJ,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,211003
09451500801,PS REHTHU,PRAYAGRAJ,REHTHU,Uttar Pradesh,Department of Education,Primary,221503
09452209435,AMAR NATH SINGH MEMORIAL U.M.V.,PRAYAGRAJ,RAJ ROOP PUR,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,211011
09452204709,SMT. RANI DEVI MEMORIAL S.S.M.,PRAYAGRAJ,SULEM SARAI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211001
09450108601,PS BANDHAWA,PRAYAGRAJ,BANDHAWA,Uttar Pradesh,Department of Education,Primary,212108
09450108101,PS BEMARA,PRAYAGRAJ,BEMARA,Uttar Pradesh,Department of Education,Primary,212108
09452209428,SHIV POOJAN SHUKLA J.H.S.,PRAYAGRAJ,RAJ ROOP PUR,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211016
09450801701,UPS SUDANI PUR KALA,PRAYAGRAJ,SUDANI PUR KALA,Uttar Pradesh,Department of Education,Upper Primary only,221505
09452211801,MAHAVEER PRASAD BALIKA VIDHALA,PRAYAGRAJ,KHULDA BAD,Uttar Pradesh,Government Aided,Primary with Upper Primary,211016
09452209407,SARSWATI SHISHU MANDIR,PRAYAGRAJ,RAJ ROOP PUR,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211011
09452211809,NARENDRA MEMORIAL PUBLIS SCHOOL,PRAYAGRAJ,KHULDA BAD,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,
09452204202,PS CHAK NIRATUL,PRAYAGRAJ,CHAK NIRATUL,Uttar Pradesh,Department of Education,Primary,211011
09451505501,PS MITHU PUR,PRAYAGRAJ,MITHU PUR,Uttar Pradesh,Department of Education,Primary,221503
09452008701,P.S. KAZIPUR,PRAYAGRAJ,KAZIPUR CHAK ABDULLA,Uttar Pradesh,Department of Education,Primary,221503
09452211102,BASIC P.V. RAILWAY ALLD.CITY,PRAYAGRAJ,RAM BAGH,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211003
09452209439,MAHAVEER PRASAD U.M.V. KALINDIPURAM,PRAYAGRAJ,RAJ ROOP PUR,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211011
09452212001,ABBAS ORIENT J.H.S.,PRAYAGRAJ,GARHI SARAI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211212
09452212601,MADARSA SUBHANIA,PRAYAGRAJ,GARHI SARAI,Uttar Pradesh,Madarsa unrecognized,Primary,
09451407101,PS DADANPUR,PRAYAGRAJ,DADAN PUR,Uttar Pradesh,Department of Education,Primary,211012
09452203005,KESHAR VIDHAY PEETH INTER COL,PRAYAGRAJ,UNCHA MANDI,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211003
09452209425,SMT S.S. BALIKA  U.M.V.,PRAYAGRAJ,RAJ ROOP PUR,Uttar Pradesh,Private Unaided (Recognized),Pri. Upper Pri. and Secondary Only,212121
09451405005,SUBHASH CHANDRA BOSE U P S,PRAYAGRAJ,NUMAYA DEEH,Uttar Pradesh,Government Aided,Upper Primary only,211012
09451405001,PS NUMAYA DAHI,PRAYAGRAJ,NUMAYA DEEH,Uttar Pradesh,Department of Education,Primary,211012
09451501702,U.P.S. KALNA,PRAYAGRAJ,KALNA,Uttar Pradesh,Department of Education,Upper Primary only,221503
09452201702,P S NAKHAS KONA,PRAYAGRAJ,NAKHAS KOHANA,Uttar Pradesh,Department of Education,Primary,211003
09451402102,UPS UMARI,PRAYAGRAJ,UMARI..,Uttar Pradesh,Department of Education,Upper Primary only,211012
09452213101,HARIJAN KANYA PATHSHALA,PRAYAGRAJ,SADIYA BAD,Uttar Pradesh,Tribal Welfare Department,Primary,211009
09452210803,JAIN VIDHALAYA CHAH CHAND,PRAYAGRAJ,SHAHARARA BAGH,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211003
09452209409,S.K.S. J.H.S. JAJA MAL KA HATA,PRAYAGRAJ,RAJ ROOP PUR,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211016
09452203701,PS GARIWAN TOLA,PRAYAGRAJ,GARIWAN TOLA,Uttar Pradesh,Department of Education,Primary,211003
09452202204,SATYA VIDHAYA MANDIR,PRAYAGRAJ,MOHATSIM GANJ,Uttar Pradesh,Private Unaided (Recognized),Primary,211001
09452202203,INSIGHT PUBLIC SCHOOL J.H.S.,PRAYAGRAJ,MOHATSIM GANJ,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211001
09452211806,GURU TEG BAHADUR KHALSA INTER.,PRAYAGRAJ,KHULDA BAD,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211003
09451402101,PS UMARI,PRAYAGRAJ,UMARI..,Uttar Pradesh,Department of Education,Primary,211012
09452201201,COMPOSITE SCHOOL PURANA LUKERGANJ,PRAYAGRAJ,PURANA  LOOKAR  GANJ,Uttar Pradesh,Department of Education,Primary with Upper Primary,211001
09450608101,PS KASHIYA KA PURA,PRAYAGRAJ,KASHIYA KA PURA,Uttar Pradesh,Department of Education,Primary,212404
09452211105,SEWA SAMITI VIDHAYA MANDIR,PRAYAGRAJ,RAM BAGH,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211003
09452209203,MAHILA SEWA SADAN INTER COLLEGE,PRAYAGRAJ,MALAK RAJ,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,211003
09452204204,B.L.SAWITA SCHOOL,PRAYAGRAJ,CHAK NIRATUL,Uttar Pradesh,Private Unaided (Recognized),Primary,211008
09451406501,PS MUBARAKPUR KOTWA,PRAYAGRAJ,KOTWA,Uttar Pradesh,Department of Education,Primary,211012
09450800201,COMPOSITE SCHOOL MOTI NAGAR,PRAYAGRAJ,SARAI RAHIYA,Uttar Pradesh,Department of Education,Primary with Upper Primary,221507
09452204509,D.D. P.V. CHAK NIRATUL,PRAYAGRAJ,ABUBAKAR PUR,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211006
09452206402,MADARSA DARUL ULOOM GULSANE RAZA,PRAYAGRAJ,KESARI,Uttar Pradesh,Madarsa unrecognized,Primary,211016
09452203003,MAHILA UDYOG MANDIR J.H.S.,PRAYAGRAJ,UNCHA MANDI,Uttar Pradesh,Government Aided,Primary with Upper Primary,211003
09450902108,ANSAR GIRLS U.P.S.,PRAYAGRAJ,MAUAIMA,Uttar Pradesh,Government Aided,Upper Primary only,212507
09450902113,ANSAR GIRLS INTER COLLEGE,PRAYAGRAJ,MAUAIMA,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,212501
09452203006,ADARSH J.H.S. CHAH CHANDA,PRAYAGRAJ,UNCHA MANDI,Uttar Pradesh,Government Aided,Primary with Upper Primary,211003
09452202603,MADARSA ALIYA MISBABUL ULOOM,PRAYAGRAJ,RANI MANDI .,Uttar Pradesh,Madarsa recognized (by Wakf board/Madarsa Board),Primary with Upper Primary,
09452005001,PS PAKLOR,PRAYAGRAJ,PAKLOR,Uttar Pradesh,Department of Education,Primary,221502
09452209811,SAUDAMINI SANSKRIT U.M.V.,PRAYAGRAJ,CIVIL LINES 1,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211002
09452203803,MADARSA HEDAYATUL MUSLEMEEN,PRAYAGRAJ,DONDI PUR,Uttar Pradesh,Madarsa recognized (by Wakf board/Madarsa Board),Pri. with Upper Pri. Sec. and H.Sec.,211002
09452210807,PRAYAGRAJ INTER COLLEGE,PRAYAGRAJ,SHAHARARA BAGH,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,211003
09452209201,SWANTRA BALIKA VIDHALAYA JH.S.,PRAYAGRAJ,MALAK RAJ,Uttar Pradesh,Private Unaided (Recognized),Primary,211003
09452204506,GANGA SHISHU MANDIR JAIRAM PUR,PRAYAGRAJ,ABUBAKAR PUR,Uttar Pradesh,Private Unaided (Recognized),Primary,211006
09452203901,PS BENI GANJ   I,PRAYAGRAJ,BENI GANJ,Uttar Pradesh,Department of Education,Primary,211001
09452209915,INDIAN GIRLS INTER COLLEGE,PRAYAGRAJ,CIVIL LINES II,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211002
09452202402,SARSWATI U.P.S.,PRAYAGRAJ,BADSHAHI MANDI,Uttar Pradesh,Government Aided,Primary with Upper Primary,211003
09451506102,UPS MULNAPUR,PRAYAGRAJ,MULNA PUR,Uttar Pradesh,Department of Education,Upper Primary only,221503
09452201801,COMPOSITE SCHOOL BAIRAHANA,PRAYAGRAJ,BAIRAHANA,Uttar Pradesh,Department of Education,Primary with Upper Primary,211003
09452210806,CENTRAL PUBLIC SCHOOL,PRAYAGRAJ,SHAHARARA BAGH,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211003
09452206303,SWATANTRA BALIKA VIDHALAYA J H S,PRAYAGRAJ,MUMFORD GANJ,Uttar Pradesh,Government Aided,Upper Primary only,211003
09451511801,P.S. GHATOO PUR,PRAYAGRAJ,GHATOOPUR,Uttar Pradesh,Department of Education,Primary,221503
09452201703,YADGAR HUSEN INTER COLLEGE,PRAYAGRAJ,NAKHAS KOHANA,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211003
09452205402,DAULAT HUSAIN MUSLIM INDIAN INTER COLLEGE,PRAYAGRAJ,KHUSHRU BAGH,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211003
09450505402,COMPOSIT SCHOOL  JHARIYAHI,PRAYAGRAJ,JHARIYAHI,Uttar Pradesh,Department of Education,Primary with Upper Primary,212301
09451106101,PS PAHAR PUR,PRAYAGRAJ,PAHAR PUR,Uttar Pradesh,Department of Education,Primary,221508
09452201202,PS PURANA LOOKAR GANJ,PRAYAGRAJ,PURANA  LOOKAR  GANJ,Uttar Pradesh,Department of Education,Primary,211003
09451505101,PS MASADHI,PRAYAGRAJ,MASADHI,Uttar Pradesh,Department of Education,Primary,221503
09451402317,KENDRIYA VIDYALAYA BAMRAULI,PRAYAGRAJ,BAHMRAULI,Uttar Pradesh,Kendriya Vidyalaya,Pri. with Upper Pri. Sec. and H.Sec.,211012
09452212002,MADARSA JAMIYA MAJIDIYA WAHIDIYA,PRAYAGRAJ,GARHI SARAI,Uttar Pradesh,Madarsa unrecognized,Primary with Upper Primary,211003
09451808902,PRABHAWATI DEVI P.S.,PRAYAGRAJ,BABURA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212307
09452211803,HOLY CRIEST J.H.S.,PRAYAGRAJ,KHULDA BAD,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,211002
09452202101,COMPOSITE SCHOOL SOUTH MALAKA,PRAYAGRAJ,SOUTH MALAKA,Uttar Pradesh,Department of Education,Primary with Upper Primary,211003
09452204726,ALLAHABAD PUBLIC SCHOOL,PRAYAGRAJ,SULEM SARAI,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211001
09452211808,ALLAHABAD PUBLIC SCHOOL,PRAYAGRAJ,KHULDA BAD,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211003
09452203802,HAMIDIYA GIRLS INTER COLLEGE,PRAYAGRAJ,DONDI PUR,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211002
09452210301,NAVEEN MAHILA SEWA SADAN,PRAYAGRAJ,MADHAVA PUR,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211003
09452201101,COMPOSITE SCHOOL SHAH GANJ,PRAYAGRAJ,SHAH  GANJ,Uttar Pradesh,Department of Education,Primary with Upper Primary,211003
09452201804,PS MADHAWA PUR,PRAYAGRAJ,BAIRAHANA,Uttar Pradesh,Department of Education,Primary,211003
09451505401,PS PAHAR PUR,PRAYAGRAJ,PAHAR PUR..,Uttar Pradesh,Department of Education,Primary,221503
09451505103,COMPOSITE SCHOOL GOPALIPUR,PRAYAGRAJ,MASADHI,Uttar Pradesh,Department of Education,Primary with Upper Primary,221502
09452201305,PS MORI DARA GANJ,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Department of Education,Primary,211006
09450809802,U.P.S DEWARIYA,PRAYAGRAJ,DEWARIYA..,Uttar Pradesh,Department of Education,Upper Primary only,221505
09452211701,VIKASH PUBLIC SCHOOL J.H.S.,PRAYAGRAJ,AZAD SQUIRE,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211003
09452200566,RADHA RAMAN MAHILA INTER COLLEGE,PRAYAGRAJ,NAINEE,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211008
09452201315,BHARTI SHISHU MANDIR,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211006
09452201323,SHRI BHAGWAT DESHIK SANSKRIT U.M.V.,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,211006
09450802401,PS SARAI CHACHAK,PRAYAGRAJ,SARAI CHACHAK,Uttar Pradesh,Department of Education,Primary,221505
09450804801,PS KANDI,PRAYAGRAJ,KANDI,Uttar Pradesh,Department of Education,Primary,221506
09450806403,LALA MANMOHAN DAS INTER COLL.,PRAYAGRAJ,JUSHI,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211019
09452212402,SHISHU SHIKSHA SADAN J.H.S.,PRAYAGRAJ,LOOKAR GANJ,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211001
09452201324,SHRI HARSH SAVITRI SANSKRIT U.M.V.,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,211006
09452210302,THE FOUNDATION PUBLIC SCHOOL,PRAYAGRAJ,MADHAVA PUR,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,
09451508801,R.N.SINGH PATEL INTER COLLEGE MIRAPATTI,PRAYAGRAJ,MAIRA DAND,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,221508
09452204721,MAHILA GRAM INTER COLLEGE,PRAYAGRAJ,SULEM SARAI,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211001
09451507201,PS COAT DAKSHIN,PRAYAGRAJ,COAT DAKSHIN,Uttar Pradesh,Department of Education,Primary,212401
09452212401,LALA BIHARI LAL GIRLS INTER,PRAYAGRAJ,LOOKAR GANJ,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211001
09450700501,PS AHIBI PUR,PRAYAGRAJ,AHIBI PUR,Uttar Pradesh,Department of Education,Primary,212502
09451503604,UPS KHIJIRIHA,PRAYAGRAJ,SANSARI PUR,Uttar Pradesh,Department of Education,Upper Primary only,221502
09452200805,PRAGYABHA SHISHU MANDIR,PRAYAGRAJ,ALOPEEBAG,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211006
09452201327,SRI BAIKUNTHDHAAM U.M.VIDHYAPEETH,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,211006
09452201311,TULSI BAL SHIKSHA NIKETAN,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211006
09452201322,SHRI TRIVENI SANSKRIT U.M.V.,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,211006
09450809602,COMPOSITE SCHOOL KONDARU,PRAYAGRAJ,KOUDARU,Uttar Pradesh,Department of Education,Primary with Upper Primary,221507
09452201314,SARSWATI BAL NIKETAN P.V.,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211003
09452209102,VISHAWANATH VIDHALAYA,PRAYAGRAJ,MUNDERA,Uttar Pradesh,Government Aided,Upper Primary only,211011
09452201301,COMPOSITE SCHOOL DARA GANJ,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Department of Education,Primary with Upper Primary,211006
09452213602,KULBHASKAR ASRAM KRISHI INTER COLLEGE,PRAYAGRAJ,MEDICAL COLLEGE,Uttar Pradesh,Government Aided,Secondary with Higher Secondary,211002
09452201325,SHRI MAHANT VICHARANAND SANSKRIT U.M.V.,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211002
09452201328,SRI RAMDESIK SANSKRIT VIDYALAYA,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211003
09452200804,SATYAM BAL VIDHALAYA,PRAYAGRAJ,ALOPEEBAG,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211006
09452210002,PRABHA SHISHU MANDIR,PRAYAGRAJ,POORA PADAIN,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211006
09452211107,GOVT. INTER COLLEGE,PRAYAGRAJ,RAM BAGH,Uttar Pradesh,Department of Education,Upper Pri. Secondary and Higher Sec,211001
09452200808,VEDBHAWAN SANSKRIT U.M.V.,PRAYAGRAJ,ALOPEEBAG,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211006
09452200807,SHRI JYOTISH PEETH U.M.V.,PRAYAGRAJ,ALOPEEBAG,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211006
09452206205,SATYAM BAL VIDHALAYA,PRAYAGRAJ,SOHABATIYA BAGH,Uttar Pradesh,Private Unaided (Recognized),Primary,210013
09452211705,K.P. INTER COLLEGE,PRAYAGRAJ,AZAD SQUIRE,Uttar Pradesh,Government Aided,Upper Pri. Secondary and Higher Sec,211001
09451901602,COMPOSITE SCHOOL DANDU PUR,PRAYAGRAJ,DANDU PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212501
09450202801,PS EKAUNI,PRAYAGRAJ,EKAUNI,Uttar Pradesh,Department of Education,Primary,212106
09450207302,MANRAJI DEVI P.S.,PRAYAGRAJ,GONTHI,Uttar Pradesh,Private Unaided (Recognized),Primary,212106
09451802901,PS NIVAIYA MAJHIYARI,PRAYAGRAJ,NIVAIYA MAJHIYARI,Uttar Pradesh,Department of Education,Primary,212307
09451800607,INDIRA GANDHI BAL VIDHAYA MAND,PRAYAGRAJ,DHARWARA,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,212301
09452201321,HANDIA BABA P.S.,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Primary,211004
09452201320,HANDIA BABA GIRLS INTER COLLEGE,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,211006
09450101502,COMPOSITE SCHOOL SONAVE,PRAYAGRAJ,SONAVE,Uttar Pradesh,Department of Education,Primary with Upper Primary,212107
09452212405,VIDHYAWATI DARBARI GIRLS I.C.,PRAYAGRAJ,LOOKAR GANJ,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211006
09452211307,B.N. BAL BAHARTI SCHOOL,PRAYAGRAJ,BHARDWAJ PURAM,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,210013
09451508203,SHIV KALI DEVI U.M.V.,PRAYAGRAJ,BAHU PUR,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,221508
09451508001,P.S. BANDI PATTI,PRAYAGRAJ,BANDI PATTI,Uttar Pradesh,Department of Education,Primary,221503
09451508005,MEGHARAM MEMORIAL SCHOOL,PRAYAGRAJ,BANDI PATTI,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,221503
09451400307,OSMATI MANTESSERY P S,PRAYAGRAJ,PAWAN,Uttar Pradesh,Private Unaided (Recognized),Primary,212208
09450104602,COMPOSITE SCHOOL BHELAON,PRAYAGRAJ,BHELANWA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212107
09452211308,REDIENT PUBLIC SCHOOL,PRAYAGRAJ,BHARDWAJ PURAM,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211001
09452201507,D.L.V.K. INTER COLLEGE,PRAYAGRAJ,BAMHROULI,Uttar Pradesh,Private Unaided (Recognized),Secondary with Higher Secondary,211012
09452201308,RAM NIRNJAN J.H.S.,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Government Aided,Primary with Upper Primary,211006
09452209112,MUNNIDEVI RAMBALAK GIRLS PUBLIC SCHOOL,PRAYAGRAJ,MUNDERA,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. and Secondary,211011
09452209111,VIVEKANAND PUBLIC SCHOOL,PRAYAGRAJ,MUNDERA,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211011
09452201015,COLONEL CONVENT HIGH SCHOOL,PRAYAGRAJ,HARWARA,Uttar Pradesh,Private Unaided (Recognized),Secondary Only,211006
09452214002,D.P. PUBLIC SCHOOL,PRAYAGRAJ,NEEMSARAI,Uttar Pradesh,Private Unaided (Recognized),Primary,211011
09450107802,UPS BHARWAR,PRAYAGRAJ,BHARWAR,Uttar Pradesh,Department of Education,Upper Primary only,212108
09451400306,B.S. PUBLIC J H SCHOOL,PRAYAGRAJ,PAWAN,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,212208
09450603202,UPS MAILHAN,PRAYAGRAJ,MAILHAN,Uttar Pradesh,Department of Education,Upper Primary only,212402
09450610501,P.S KHANSAAR,PRAYAGRAJ,KHANSAAR,Uttar Pradesh,Department of Education,Primary,212402
09450603603,COMPOSIT SCHOOL BHAMAI HUSAM GANJ,PRAYAGRAJ,BHAMAI HUSAM GANJ,Uttar Pradesh,Department of Education,Primary with Upper Primary,212402
09450801805,ADARSH SARSWATI GYAN MANDIR U.P.S.,PRAYAGRAJ,SARAI LAHUR PUR,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,221505
09450801606,VIKASH U.MV. SHANSO,PRAYAGRAJ,SHANSHO,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,221507
09452201318,RADHA RAMAN INTER COLLEGE,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211006
09452209110,S.P. CONVENT INTER COLLEGE CHAK MUNDERA,PRAYAGRAJ,MUNDERA,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,211016
09452200806,SINDHU VIDHYA MANDIR INTER COLLEGE,PRAYAGRAJ,ALOPEEBAG,Uttar Pradesh,Private Unaided (Recognized),Pri. with Upper Pri. Sec. and H.Sec.,211006
09452200803,SINDHU VIDHAYA MANDIR,PRAYAGRAJ,ALOPEEBAG,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211006
09451401003,ADARSH P.S. KESHAV PUR,PRAYAGRAJ,JANKA,Uttar Pradesh,Private Unaided (Recognized),Primary,212208
09450107702,COMPOSITE SCHOOL NEWARIYA,PRAYAGRAJ,NEWARIYA,Uttar Pradesh,Department of Education,Primary with Upper Primary,212107
09452212404,AGRSEN INTER COLLEGE,PRAYAGRAJ,LOOKAR GANJ,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211002
09450700109,J.P.ARYA KANYA J.H.S. KAJIYANI,PRAYAGRAJ,SORAM,Uttar Pradesh,Private Unaided (Recognized),Upper Primary only,211013
09452211303,SAINT RAVI DAS SHIKSHA NIKETAN,PRAYAGRAJ,BHARDWAJ PURAM,Uttar Pradesh,Private Unaided (Recognized),Primary,211006
09450908501,P.S. RAMA PUR,PRAYAGRAJ,RAMA PUR,Uttar Pradesh,Department of Education,Primary,212502
09451400305,RAM KHELAWAN SINGH PATEL P.S.,PRAYAGRAJ,PAWAN,Uttar Pradesh,Private Unaided (Recognized),Primary,212208
09451506203,COMPOSIT SCHOOL PURE SAT MAMA,PRAYAGRAJ,KHURAM SHAH PUR,Uttar Pradesh,Department of Education,Primary with Upper Primary,212401
09452211311,SAWITRI DEVI U.P.S.,PRAYAGRAJ,BHARDWAJ PURAM,Uttar Pradesh,Private Unaided (Recognized),Primary with Upper Primary,211006
09452209914,GOVT. GIRLS INTER COLLEGE,PRAYAGRAJ,CIVIL LINES II,Uttar Pradesh,Department of Education,Upper Pri. Secondary and Higher Sec,211002
09452201326,SHIV SHARA SANSKRIT VIDHAYALAYA,PRAYAGRAJ,DARA GANJ,Uttar Pradesh,Private Unaided (Recognized),Upper Pri. Secondary and Higher Sec,211006
09452209705,ENGLO BANGALI INTER COLLEGE,PRAYAGRAJ,RAILWAY AREA,Uttar Pradesh,Government Aided,Pri. with Upper Pri. Sec. and H.Sec.,211001
